base,compare,unigrams,bigrams,label
plg-372.txt,org-418.txt,0.2327,0.0199,original
plg-372.txt,org-388.txt,0.2288,0.0103,original
plg-372.txt,org-313.txt,0.2229,0.0282,original
plg-372.txt,org-357.txt,0.2211,0.0353,original
plg-372.txt,org-364.txt,0.2211,0.0353,original
plg-372.txt,org-373.txt,0.2199,0.0271,original
plg-372.txt,org-356.txt,0.2169,0.0223,original
plg-372.txt,org-337.txt,0.2147,0.0615,original
plg-372.txt,org-328.txt,0.2059,0.0473,original
plg-372.txt,org-374.txt,0.2033,0.0237,original
plg-372.txt,org-359.txt,0.2031,0.0055,original
plg-372.txt,org-308.txt,0.1862,0.0166,original
plg-372.txt,org-366.txt,0.1807,0.0077,original
plg-372.txt,org-390.txt,0.1725,0.0028,original
plg-372.txt,org-327.txt,0.1724,0.0298,original
plg-372.txt,org-305.txt,0.1686,0.0035,original
plg-372.txt,org-375.txt,0.1653,0.0215,original
plg-372.txt,org-386.txt,0.1648,0.003,original
plg-372.txt,org-387.txt,0.1622,0.0416,original
plg-372.txt,org-383.txt,0.1591,0.0428,original
plg-372.txt,org-347.txt,0.157,0.0216,original
plg-372.txt,org-350.txt,0.157,0.0216,original
plg-372.txt,org-401.txt,0.1567,0,original
plg-372.txt,org-346.txt,0.1547,0.0172,original
plg-372.txt,org-309.txt,0.1545,0.0267,original
plg-372.txt,org-333.txt,0.15,0.0272,original
plg-372.txt,org-339.txt,0.1493,0.0159,original
plg-372.txt,org-304.txt,0.1487,0.0241,original
plg-372.txt,org-336.txt,0.1479,0.0583,original
plg-372.txt,org-416.txt,0.1452,0,original
plg-372.txt,org-417.txt,0.1442,0.0178,original
plg-372.txt,org-348.txt,0.1406,0.0441,original
plg-372.txt,org-402.txt,0.1383,0,original
plg-372.txt,org-352.txt,0.138,0.0127,original
plg-372.txt,org-407.txt,0.136,0.0355,original
plg-372.txt,org-338.txt,0.1326,0.0024,original
plg-372.txt,org-400.txt,0.1323,0,original
plg-372.txt,org-349.txt,0.1258,0,original
plg-372.txt,org-351.txt,0.1254,0.0171,original
plg-372.txt,org-410.txt,0.1254,0.0171,original
plg-372.txt,org-355.txt,0.1254,0.0161,original
plg-372.txt,org-398.txt,0.1182,0.018,original
plg-372.txt,org-316.txt,0.1175,0.0325,original
plg-372.txt,org-396.txt,0.1121,0.0137,original
plg-372.txt,org-368.txt,0.1102,0,original
plg-372.txt,org-384.txt,0.1082,0.0149,original
plg-372.txt,org-358.txt,0.1075,0.0119,original
plg-372.txt,org-381.txt,0.107,0.0148,original
plg-372.txt,org-330.txt,0.1057,0.0138,original
plg-372.txt,org-344.txt,0.1044,0.0218,original
plg-372.txt,org-399.txt,0.102,0,original
plg-372.txt,org-301.txt,0.0994,0,original
plg-372.txt,org-413.txt,0.0868,0.0022,original
plg-372.txt,org-412.txt,0.0866,0.0032,original
plg-372.txt,org-321.txt,0.0826,0.0033,original
plg-372.txt,org-369.txt,0.0822,0,original
plg-372.txt,org-379.txt,0.0809,0.0043,original
plg-372.txt,org-411.txt,0.0804,0.0159,original
plg-372.txt,org-363.txt,0.0778,0,original
plg-372.txt,org-345.txt,0.0768,0.0023,original
plg-372.txt,org-393.txt,0.0719,0.0138,original
plg-372.txt,org-395.txt,0.0684,0.015,original
plg-372.txt,org-403.txt,0.0674,0.0143,original
plg-372.txt,org-365.txt,0.0671,0,original
plg-372.txt,org-329.txt,0.0655,0,original
plg-372.txt,org-362.txt,0.0639,0,original
plg-372.txt,org-391.txt,0.0639,0,original
plg-372.txt,org-376.txt,0.0623,0.0047,original
plg-372.txt,org-361.txt,0.0551,0,original
plg-372.txt,org-382.txt,0.0537,0,original
plg-372.txt,org-325.txt,0.0532,0,original
plg-372.txt,org-394.txt,0.0501,0.0141,original
plg-372.txt,org-419.txt,0.0489,0,original
plg-372.txt,org-317.txt,0.0444,0,original
plg-372.txt,org-414.txt,0.0401,0,original
plg-372.txt,org-397.txt,0.0397,0,original
plg-372.txt,org-405.txt,0.0381,0.0027,original
plg-372.txt,org-322.txt,0.0378,0,original
plg-372.txt,org-409.txt,0.0348,0,original
plg-372.txt,org-326.txt,0.0317,0,original
plg-372.txt,org-406.txt,0.0273,0,original
plg-372.txt,org-404.txt,0.0243,0.0029,original
plg-372.txt,org-324.txt,0.0211,0,original
plg-372.txt,org-392.txt,0.0182,0,original
plg-372.txt,org-378.txt,0.0127,0,original
plg-372.txt,org-323.txt,0.0074,0,original
plg-380.txt,org-382.txt,0.3563,0.1392,copy
plg-380.txt,org-380.txt,0.3369,0.0571,copy
plg-380.txt,org-381.txt,0.1773,0.0564,original
plg-380.txt,org-330.txt,0.1703,0.0562,original
plg-380.txt,org-415.txt,0.1538,0.0074,original
plg-380.txt,org-400.txt,0.1224,0.0057,original
plg-380.txt,org-408.txt,0.1204,0.011,original
plg-380.txt,org-413.txt,0.1122,0,original
plg-380.txt,org-315.txt,0.112,0.0072,original
plg-380.txt,org-302.txt,0.1118,0,original
plg-380.txt,org-385.txt,0.1115,0,original
plg-380.txt,org-354.txt,0.1112,0.0073,original
plg-380.txt,org-303.txt,0.1101,0,original
plg-380.txt,org-388.txt,0.1072,0,original
plg-380.txt,org-332.txt,0.1068,0,original
plg-380.txt,org-306.txt,0.1041,0,original
plg-380.txt,org-349.txt,0.1031,0.0029,original
plg-380.txt,org-335.txt,0.1012,0.0064,original
plg-380.txt,org-337.txt,0.1007,0.0034,original
plg-380.txt,org-372.txt,0.0985,0,original
plg-380.txt,org-338.txt,0.0965,0.0029,original
plg-380.txt,org-339.txt,0.0964,0,original
plg-380.txt,org-370.txt,0.0953,0,original
plg-380.txt,org-345.txt,0.0931,0,original
plg-380.txt,org-307.txt,0.0919,0.0108,original
plg-380.txt,org-305.txt,0.0909,0.0129,original
plg-380.txt,org-357.txt,0.0908,0,original
plg-380.txt,org-364.txt,0.0908,0,original
plg-380.txt,org-360.txt,0.0887,0,original
plg-380.txt,org-403.txt,0.0884,0.0034,original
plg-380.txt,org-353.txt,0.0884,0,original
plg-380.txt,org-371.txt,0.0865,0,original
plg-380.txt,org-389.txt,0.0833,0,original
plg-380.txt,org-320.txt,0.0815,0.0084,original
plg-380.txt,org-334.txt,0.0813,0,original
plg-380.txt,org-319.txt,0.0795,0,original
plg-380.txt,org-367.txt,0.0794,0,original
plg-380.txt,org-377.txt,0.0784,0,original
plg-380.txt,org-318.txt,0.0757,0,original
plg-380.txt,org-375.txt,0.0735,0,original
plg-380.txt,org-316.txt,0.0732,0,original
plg-380.txt,org-361.txt,0.0724,0.0041,original
plg-380.txt,org-314.txt,0.0718,0,original
plg-380.txt,org-347.txt,0.0714,0.0032,original
plg-380.txt,org-350.txt,0.0714,0.0032,original
plg-380.txt,org-418.txt,0.0703,0,original
plg-380.txt,org-351.txt,0.068,0.0069,original
plg-380.txt,org-410.txt,0.068,0.0069,original
plg-380.txt,org-300.txt,0.0662,0,original
plg-380.txt,org-401.txt,0.0657,0,original
plg-380.txt,org-313.txt,0.0643,0,original
plg-380.txt,org-304.txt,0.0635,0,original
plg-380.txt,org-386.txt,0.0635,0,original
plg-380.txt,org-309.txt,0.0629,0,original
plg-380.txt,org-374.txt,0.0612,0.004,original
plg-380.txt,org-331.txt,0.0612,0,original
plg-380.txt,org-308.txt,0.061,0,original
plg-380.txt,org-346.txt,0.0603,0,original
plg-380.txt,org-373.txt,0.0597,0.0065,original
plg-380.txt,org-328.txt,0.0596,0,original
plg-380.txt,org-412.txt,0.0581,0,original
plg-380.txt,org-327.txt,0.0569,0,original
plg-380.txt,org-387.txt,0.0569,0,original
plg-380.txt,org-363.txt,0.0564,0.0032,original
plg-380.txt,org-333.txt,0.0554,0,original
plg-380.txt,org-352.txt,0.0554,0,original
plg-380.txt,org-384.txt,0.0551,0,original
plg-380.txt,org-378.txt,0.0527,0,original
plg-380.txt,org-324.txt,0.0523,0,original
plg-380.txt,org-325.txt,0.0521,0,original
plg-380.txt,org-312.txt,0.0517,0.0048,original
plg-380.txt,org-383.txt,0.0509,0,original
plg-380.txt,org-397.txt,0.049,0,original
plg-380.txt,org-321.txt,0.0484,0,original
plg-380.txt,org-362.txt,0.0479,0,original
plg-380.txt,org-391.txt,0.0479,0,original
plg-380.txt,org-366.txt,0.0464,0,original
plg-380.txt,org-344.txt,0.0459,0,original
plg-380.txt,org-414.txt,0.0453,0,original
plg-380.txt,org-407.txt,0.0447,0,original
plg-380.txt,org-359.txt,0.0437,0,original
plg-380.txt,org-396.txt,0.0431,0,original
plg-380.txt,org-356.txt,0.043,0,original
plg-380.txt,org-402.txt,0.0423,0,original
plg-380.txt,org-398.txt,0.042,0,original
plg-380.txt,org-416.txt,0.0415,0,original
plg-380.txt,org-409.txt,0.0413,0,original
plg-380.txt,org-395.txt,0.0391,0,original
plg-380.txt,org-406.txt,0.0387,0,original
plg-380.txt,org-392.txt,0.0381,0,original
plg-380.txt,org-390.txt,0.038,0.0034,original
plg-380.txt,org-336.txt,0.038,0,original
plg-380.txt,org-379.txt,0.0375,0.0053,original
plg-380.txt,org-417.txt,0.0367,0,original
plg-380.txt,org-348.txt,0.0352,0.0026,original
plg-380.txt,org-399.txt,0.0345,0,original
plg-380.txt,org-358.txt,0.0337,0.0028,original
plg-380.txt,org-394.txt,0.0326,0,original
plg-380.txt,org-405.txt,0.0325,0,original
plg-380.txt,org-355.txt,0.031,0,original
plg-380.txt,org-404.txt,0.0305,0,original
plg-380.txt,org-393.txt,0.0273,0.0033,original
plg-380.txt,org-376.txt,0.0268,0,original
plg-380.txt,org-322.txt,0.0266,0,original
plg-380.txt,org-368.txt,0.0264,0,original
plg-380.txt,org-301.txt,0.0263,0,original
plg-380.txt,org-365.txt,0.0261,0,original
plg-380.txt,org-329.txt,0.0254,0.0037,original
plg-380.txt,org-326.txt,0.0253,0,original
plg-380.txt,org-369.txt,0.0246,0,original
plg-380.txt,org-419.txt,0.0235,0,original
plg-380.txt,org-317.txt,0.0197,0,original
plg-380.txt,org-411.txt,0.0195,0,original
plg-380.txt,org-323.txt,0.018,0,original
plg-381.txt,org-386.txt,0.5851,0.1761,copy
plg-381.txt,org-389.txt,0.4606,0.22,copy
plg-381.txt,org-415.txt,0.335,0.0471,original
plg-381.txt,org-408.txt,0.2987,0.0208,original
plg-381.txt,org-367.txt,0.2984,0.0235,original
plg-381.txt,org-353.txt,0.2884,0.0238,original
plg-381.txt,org-377.txt,0.2857,0.0639,original
plg-381.txt,org-335.txt,0.284,0.0572,original
plg-381.txt,org-332.txt,0.2688,0.0297,original
plg-381.txt,org-307.txt,0.266,0.038,original
plg-381.txt,org-315.txt,0.2651,0.017,original
plg-381.txt,org-306.txt,0.2619,0.031,original
plg-381.txt,org-334.txt,0.2569,0.0373,original
plg-381.txt,org-354.txt,0.2556,0.0174,original
plg-381.txt,org-418.txt,0.2532,0.0136,original
plg-381.txt,org-303.txt,0.252,0.0388,original
plg-381.txt,org-319.txt,0.2513,0.0385,original
plg-381.txt,org-360.txt,0.2499,0.0518,original
plg-381.txt,org-371.txt,0.2408,0.0139,original
plg-381.txt,org-331.txt,0.24,0.044,original
plg-381.txt,org-352.txt,0.2376,0.0234,original
plg-381.txt,org-320.txt,0.2207,0.0465,original
plg-381.txt,org-314.txt,0.2207,0.0047,original
plg-381.txt,org-308.txt,0.2157,0.0113,original
plg-381.txt,org-370.txt,0.211,0,original
plg-381.txt,org-302.txt,0.2074,0.0397,original
plg-381.txt,org-385.txt,0.2069,0.0395,original
plg-381.txt,org-318.txt,0.2065,0.0288,original
plg-381.txt,org-305.txt,0.2047,0.008,original
plg-381.txt,org-313.txt,0.2013,0.0257,original
plg-381.txt,org-387.txt,0.1988,0.0256,original
plg-381.txt,org-316.txt,0.1982,0.0374,original
plg-381.txt,org-366.txt,0.1973,0.0044,original
plg-381.txt,org-300.txt,0.1935,0.0359,original
plg-381.txt,org-337.txt,0.1928,0.0432,original
plg-381.txt,org-401.txt,0.189,0,original
plg-381.txt,org-304.txt,0.185,0.0164,original
plg-381.txt,org-388.txt,0.1822,0.0089,original
plg-381.txt,org-312.txt,0.1809,0.0373,original
plg-381.txt,org-339.txt,0.1794,0.0109,original
plg-381.txt,org-347.txt,0.176,0.0091,original
plg-381.txt,org-350.txt,0.176,0.0091,original
plg-381.txt,org-417.txt,0.1757,0.0204,original
plg-381.txt,org-412.txt,0.1751,0.0037,original
plg-381.txt,org-373.txt,0.1724,0.0311,original
plg-381.txt,org-380.txt,0.1724,0.0239,original
plg-381.txt,org-413.txt,0.1703,0.0025,original
plg-381.txt,org-372.txt,0.1698,0.0039,original
plg-381.txt,org-383.txt,0.1691,0.0221,original
plg-381.txt,org-330.txt,0.1664,0.0189,original
plg-381.txt,org-328.txt,0.1651,0.0301,original
plg-381.txt,org-381.txt,0.1649,0.0204,original
plg-381.txt,org-375.txt,0.164,0.0146,original
plg-381.txt,org-336.txt,0.1557,0.0397,original
plg-381.txt,org-327.txt,0.1551,0.0203,original
plg-381.txt,org-309.txt,0.1527,0.0151,original
plg-381.txt,org-359.txt,0.1466,0,original
plg-381.txt,org-374.txt,0.1448,0.0153,original
plg-381.txt,org-348.txt,0.1433,0.0326,original
plg-381.txt,org-356.txt,0.1402,0.0204,original
plg-381.txt,org-333.txt,0.1393,0.0185,original
plg-381.txt,org-346.txt,0.1382,0.013,original
plg-381.txt,org-390.txt,0.1338,0,original
plg-381.txt,org-407.txt,0.1277,0.0242,original
plg-381.txt,org-395.txt,0.1241,0.0085,original
plg-381.txt,org-351.txt,0.1218,0.0097,original
plg-381.txt,org-410.txt,0.1218,0.0097,original
plg-381.txt,org-397.txt,0.1203,0,original
plg-381.txt,org-349.txt,0.1183,0.0055,original
plg-381.txt,org-398.txt,0.1171,0.0136,original
plg-381.txt,org-400.txt,0.1169,0,original
plg-381.txt,org-416.txt,0.1169,0,original
plg-381.txt,org-357.txt,0.1135,0.024,original
plg-381.txt,org-364.txt,0.1135,0.024,original
plg-381.txt,org-384.txt,0.1051,0.0102,original
plg-381.txt,org-344.txt,0.1046,0.0149,original
plg-381.txt,org-403.txt,0.1033,0.0164,original
plg-381.txt,org-402.txt,0.1031,0,original
plg-381.txt,org-414.txt,0.1006,0.0029,original
plg-381.txt,org-345.txt,0.0989,0,original
plg-381.txt,org-338.txt,0.0966,0,original
plg-381.txt,org-329.txt,0.092,0.0035,original
plg-381.txt,org-393.txt,0.0909,0.0126,original
plg-381.txt,org-361.txt,0.0859,0,original
plg-381.txt,org-411.txt,0.0832,0.0182,original
plg-381.txt,org-399.txt,0.0817,0,original
plg-381.txt,org-368.txt,0.081,0,original
plg-381.txt,org-363.txt,0.0782,0,original
plg-381.txt,org-394.txt,0.078,0.0096,original
plg-381.txt,org-358.txt,0.0773,0.0081,original
plg-381.txt,org-322.txt,0.0763,0,original
plg-381.txt,org-301.txt,0.0732,0.0024,original
plg-381.txt,org-406.txt,0.073,0,original
plg-381.txt,org-355.txt,0.0714,0.0122,original
plg-381.txt,org-392.txt,0.0712,0,original
plg-381.txt,org-379.txt,0.0702,0,original
plg-381.txt,org-325.txt,0.069,0,original
plg-381.txt,org-419.txt,0.069,0,original
plg-381.txt,org-369.txt,0.0687,0.0037,original
plg-381.txt,org-396.txt,0.0678,0.0093,original
plg-381.txt,org-382.txt,0.0613,0,original
plg-381.txt,org-405.txt,0.0598,0.0031,original
plg-381.txt,org-409.txt,0.0586,0.0022,original
plg-381.txt,org-326.txt,0.0564,0,original
plg-381.txt,org-362.txt,0.0562,0,original
plg-381.txt,org-391.txt,0.0562,0,original
plg-381.txt,org-321.txt,0.0524,0,original
plg-381.txt,org-404.txt,0.0483,0,original
plg-381.txt,org-378.txt,0.0481,0,original
plg-381.txt,org-324.txt,0.0458,0.0031,original
plg-381.txt,org-317.txt,0.0297,0,original
plg-381.txt,org-365.txt,0.0276,0,original
plg-381.txt,org-323.txt,0.0248,0,original
plg-381.txt,org-376.txt,0.0188,0,original
plg-382.txt,org-383.txt,0.3936,0.1153,copy
plg-382.txt,org-384.txt,0.3729,0.1067,copy
plg-382.txt,org-382.txt,0.2925,0.0827,copy
plg-382.txt,org-415.txt,0.2869,0.0526,original
plg-382.txt,org-413.txt,0.2527,0.0219,original
plg-382.txt,org-408.txt,0.247,0.0266,original
plg-382.txt,org-347.txt,0.2469,0.0327,original
plg-382.txt,org-350.txt,0.2469,0.0327,original
plg-382.txt,org-352.txt,0.2453,0.0138,original
plg-382.txt,org-318.txt,0.2178,0.0275,original
plg-382.txt,org-305.txt,0.2152,0,original
plg-382.txt,org-332.txt,0.212,0.0187,original
plg-382.txt,org-306.txt,0.2114,0.0196,original
plg-382.txt,org-303.txt,0.2055,0.04,original
plg-382.txt,org-314.txt,0.2044,0.0045,original
plg-382.txt,org-339.txt,0.2012,0.0209,original
plg-382.txt,org-401.txt,0.1979,0,original
plg-382.txt,org-374.txt,0.1927,0.0373,original
plg-382.txt,org-412.txt,0.189,0.0072,original
plg-382.txt,org-414.txt,0.1809,0.0027,original
plg-382.txt,org-375.txt,0.1798,0.0384,original
plg-382.txt,org-377.txt,0.1748,0.0416,original
plg-382.txt,org-367.txt,0.1731,0.0186,original
plg-382.txt,org-389.txt,0.1696,0.0286,original
plg-382.txt,org-315.txt,0.1695,0.0096,original
plg-382.txt,org-338.txt,0.1679,0.0053,original
plg-382.txt,org-354.txt,0.1636,0.0098,original
plg-382.txt,org-418.txt,0.1632,0.0086,original
plg-382.txt,org-316.txt,0.1529,0.014,original
plg-382.txt,org-363.txt,0.1523,0.0029,original
plg-382.txt,org-400.txt,0.1487,0.0051,original
plg-382.txt,org-319.txt,0.1474,0.0306,original
plg-382.txt,org-331.txt,0.1461,0.0256,original
plg-382.txt,org-345.txt,0.146,0.005,original
plg-382.txt,org-308.txt,0.1458,0.0071,original
plg-382.txt,org-353.txt,0.1407,0.015,original
plg-382.txt,org-380.txt,0.1393,0.0151,original
plg-382.txt,org-371.txt,0.1388,0.0088,original
plg-382.txt,org-334.txt,0.1386,0.0296,original
plg-382.txt,org-330.txt,0.138,0.018,original
plg-382.txt,org-381.txt,0.1364,0.0194,original
plg-382.txt,org-302.txt,0.1362,0.0315,original
plg-382.txt,org-360.txt,0.1361,0.0456,original
plg-382.txt,org-349.txt,0.1361,0.0105,original
plg-382.txt,org-385.txt,0.1358,0.0314,original
plg-382.txt,org-335.txt,0.1349,0.0361,original
plg-382.txt,org-337.txt,0.1348,0.0251,original
plg-382.txt,org-356.txt,0.1304,0.0096,original
plg-382.txt,org-417.txt,0.1295,0.0076,original
plg-382.txt,org-393.txt,0.1287,0.0119,original
plg-382.txt,org-313.txt,0.1265,0.0121,original
plg-382.txt,org-336.txt,0.1252,0.0294,original
plg-382.txt,org-361.txt,0.1246,0.0074,original
plg-382.txt,org-386.txt,0.123,0,original
plg-382.txt,org-388.txt,0.1218,0.0028,original
plg-382.txt,org-333.txt,0.1215,0.0176,original
plg-382.txt,org-304.txt,0.1179,0.0104,original
plg-382.txt,org-387.txt,0.1168,0.0162,original
plg-382.txt,org-403.txt,0.1164,0.0219,original
plg-382.txt,org-307.txt,0.114,0.0195,original
plg-382.txt,org-355.txt,0.1134,0.0057,original
plg-382.txt,org-359.txt,0.1133,0,original
plg-382.txt,org-320.txt,0.1118,0.0258,original
plg-382.txt,org-397.txt,0.1066,0,original
plg-382.txt,org-346.txt,0.1063,0.0061,original
plg-382.txt,org-366.txt,0.1029,0,original
plg-382.txt,org-328.txt,0.091,0.019,original
plg-382.txt,org-344.txt,0.0908,0.0141,original
plg-382.txt,org-396.txt,0.088,0.0089,original
plg-382.txt,org-325.txt,0.0865,0,original
plg-382.txt,org-390.txt,0.0864,0,original
plg-382.txt,org-370.txt,0.0857,0,original
plg-382.txt,org-398.txt,0.0844,0.0097,original
plg-382.txt,org-392.txt,0.0827,0.0029,original
plg-382.txt,org-327.txt,0.0819,0.0128,original
plg-382.txt,org-351.txt,0.0807,0.0092,original
plg-382.txt,org-410.txt,0.0807,0.0092,original
plg-382.txt,org-373.txt,0.0801,0.0116,original
plg-382.txt,org-357.txt,0.0794,0.0152,original
plg-382.txt,org-364.txt,0.0794,0.0152,original
plg-382.txt,org-372.txt,0.0784,0,original
plg-382.txt,org-312.txt,0.0778,0.022,original
plg-382.txt,org-309.txt,0.0761,0.0095,original
plg-382.txt,org-394.txt,0.0755,0.0061,original
plg-382.txt,org-379.txt,0.0752,0.0096,original
plg-382.txt,org-407.txt,0.0731,0.0153,original
plg-382.txt,org-378.txt,0.0724,0,original
plg-382.txt,org-402.txt,0.0702,0,original
plg-382.txt,org-348.txt,0.0685,0.019,original
plg-382.txt,org-365.txt,0.0679,0,original
plg-382.txt,org-300.txt,0.067,0.0227,original
plg-382.txt,org-369.txt,0.067,0.0036,original
plg-382.txt,org-358.txt,0.0649,0.0103,original
plg-382.txt,org-329.txt,0.0621,0,original
plg-382.txt,org-395.txt,0.0617,0.0053,original
plg-382.txt,org-362.txt,0.0608,0,original
plg-382.txt,org-391.txt,0.0608,0,original
plg-382.txt,org-416.txt,0.0594,0,original
plg-382.txt,org-411.txt,0.0582,0.0068,original
plg-382.txt,org-301.txt,0.0573,0,original
plg-382.txt,org-419.txt,0.0557,0,original
plg-382.txt,org-404.txt,0.0521,0,original
plg-382.txt,org-322.txt,0.0497,0,original
plg-382.txt,org-399.txt,0.0483,0,original
plg-382.txt,org-405.txt,0.045,0,original
plg-382.txt,org-376.txt,0.0417,0,original
plg-382.txt,org-409.txt,0.037,0,original
plg-382.txt,org-406.txt,0.0362,0,original
plg-382.txt,org-326.txt,0.031,0,original
plg-382.txt,org-321.txt,0.0283,0,original
plg-382.txt,org-368.txt,0.0241,0,original
plg-382.txt,org-317.txt,0.0179,0,original
plg-382.txt,org-324.txt,0.0161,0.003,original
plg-382.txt,org-323.txt,0,0,original
plg-390.txt,org-398.txt,0.4129,0.2115,copy
plg-390.txt,org-399.txt,0.2152,0.0805,original
plg-390.txt,org-377.txt,0.1668,0.0102,original
plg-390.txt,org-335.txt,0.1531,0.0041,original
plg-390.txt,org-408.txt,0.1403,0,original
plg-390.txt,org-418.txt,0.1361,0,original
plg-390.txt,org-415.txt,0.1355,0,original
plg-390.txt,org-332.txt,0.1198,0,original
plg-390.txt,org-387.txt,0.1181,0.0057,original
plg-390.txt,org-319.txt,0.1158,0,original
plg-390.txt,org-306.txt,0.1156,0,original
plg-390.txt,org-367.txt,0.113,0,original
plg-390.txt,org-370.txt,0.1095,0,original
plg-390.txt,org-320.txt,0.1092,0,original
plg-390.txt,org-331.txt,0.1061,0,original
plg-390.txt,org-334.txt,0.1058,0,original
plg-390.txt,org-371.txt,0.1049,0.0126,original
plg-390.txt,org-302.txt,0.1004,0,original
plg-390.txt,org-385.txt,0.1002,0,original
plg-390.txt,org-388.txt,0.0997,0,original
plg-390.txt,org-300.txt,0.0995,0,original
plg-390.txt,org-353.txt,0.0972,0,original
plg-390.txt,org-303.txt,0.0947,0,original
plg-390.txt,org-389.txt,0.0926,0,original
plg-390.txt,org-307.txt,0.0923,0,original
plg-390.txt,org-315.txt,0.0912,0.0045,original
plg-390.txt,org-360.txt,0.0912,0,original
plg-390.txt,org-354.txt,0.091,0.0046,original
plg-390.txt,org-314.txt,0.091,0,original
plg-390.txt,org-328.txt,0.0875,0,original
plg-390.txt,org-336.txt,0.085,0,original
plg-390.txt,org-318.txt,0.0836,0,original
plg-390.txt,org-373.txt,0.0833,0,original
plg-390.txt,org-357.txt,0.0827,0,original
plg-390.txt,org-364.txt,0.0827,0,original
plg-390.txt,org-372.txt,0.0808,0,original
plg-390.txt,org-347.txt,0.0785,0.0041,original
plg-390.txt,org-350.txt,0.0785,0.0041,original
plg-390.txt,org-308.txt,0.0741,0,original
plg-390.txt,org-412.txt,0.072,0,original
plg-390.txt,org-337.txt,0.0697,0,original
plg-390.txt,org-312.txt,0.0685,0,original
plg-390.txt,org-305.txt,0.0682,0.0054,original
plg-390.txt,org-380.txt,0.0661,0,original
plg-390.txt,org-386.txt,0.0654,0,original
plg-390.txt,org-327.txt,0.0647,0,original
plg-390.txt,org-366.txt,0.0647,0,original
plg-390.txt,org-374.txt,0.0634,0,original
plg-390.txt,org-313.txt,0.0615,0,original
plg-390.txt,org-407.txt,0.0614,0,original
plg-390.txt,org-330.txt,0.061,0,original
plg-390.txt,org-381.txt,0.0602,0,original
plg-390.txt,org-333.txt,0.0586,0,original
plg-390.txt,org-416.txt,0.0575,0,original
plg-390.txt,org-316.txt,0.0569,0,original
plg-390.txt,org-346.txt,0.056,0,original
plg-390.txt,org-348.txt,0.0558,0,original
plg-390.txt,org-352.txt,0.0553,0.0039,original
plg-390.txt,org-393.txt,0.0551,0,original
plg-390.txt,org-359.txt,0.0532,0.0087,original
plg-390.txt,org-309.txt,0.0532,0,original
plg-390.txt,org-419.txt,0.051,0,original
plg-390.txt,org-304.txt,0.049,0,original
plg-390.txt,org-351.txt,0.0482,0,original
plg-390.txt,org-410.txt,0.0482,0,original
plg-390.txt,org-383.txt,0.0473,0,original
plg-390.txt,org-369.txt,0.0462,0,original
plg-390.txt,org-321.txt,0.0445,0,original
plg-390.txt,org-363.txt,0.0433,0,original
plg-390.txt,org-417.txt,0.043,0,original
plg-390.txt,org-403.txt,0.0423,0,original
plg-390.txt,org-402.txt,0.0415,0,original
plg-390.txt,org-375.txt,0.0413,0,original
plg-390.txt,org-390.txt,0.041,0,original
plg-390.txt,org-345.txt,0.0408,0,original
plg-390.txt,org-414.txt,0.0404,0,original
plg-390.txt,org-325.txt,0.038,0,original
plg-390.txt,org-379.txt,0.038,0,original
plg-390.txt,org-349.txt,0.0361,0,original
plg-390.txt,org-394.txt,0.0352,0,original
plg-390.txt,org-395.txt,0.0345,0,original
plg-390.txt,org-301.txt,0.0342,0,original
plg-390.txt,org-362.txt,0.0334,0,original
plg-390.txt,org-391.txt,0.0334,0,original
plg-390.txt,org-365.txt,0.0332,0,original
plg-390.txt,org-358.txt,0.033,0,original
plg-390.txt,org-400.txt,0.0309,0,original
plg-390.txt,org-368.txt,0.0296,0,original
plg-390.txt,org-401.txt,0.0295,0,original
plg-390.txt,org-339.txt,0.0284,0,original
plg-390.txt,org-356.txt,0.0282,0,original
plg-390.txt,org-404.txt,0.0281,0,original
plg-390.txt,org-355.txt,0.0277,0,original
plg-390.txt,org-409.txt,0.0269,0,original
plg-390.txt,org-397.txt,0.0252,0,original
plg-390.txt,org-411.txt,0.025,0,original
plg-390.txt,org-344.txt,0.0237,0,original
plg-390.txt,org-338.txt,0.0236,0,original
plg-390.txt,org-329.txt,0.0234,0,original
plg-390.txt,org-361.txt,0.0217,0,original
plg-390.txt,org-382.txt,0.0213,0,original
plg-390.txt,org-322.txt,0.021,0,original
plg-390.txt,org-396.txt,0.0204,0,original
plg-390.txt,org-326.txt,0.0199,0,original
plg-390.txt,org-413.txt,0.0191,0,original
plg-390.txt,org-405.txt,0.0189,0,original
plg-390.txt,org-384.txt,0.018,0,original
plg-390.txt,org-317.txt,0.0171,0,original
plg-390.txt,org-324.txt,0.0126,0,original
plg-390.txt,org-406.txt,0.0123,0,original
plg-390.txt,org-392.txt,0.0113,0,original
plg-390.txt,org-376.txt,0.0096,0.0074,original
plg-390.txt,org-323.txt,0.0075,0,original
plg-390.txt,org-378.txt,0.0042,0,original
plg-391.txt,org-396.txt,0.4043,0.2641,copy
plg-391.txt,org-397.txt,0.3302,0.1507,copy
plg-391.txt,org-344.txt,0.1692,0.0058,original
plg-391.txt,org-318.txt,0.1405,0,original
plg-391.txt,org-320.txt,0.1332,0,original
plg-391.txt,org-327.txt,0.1221,0,original
plg-391.txt,org-383.txt,0.1184,0.0043,original
plg-391.txt,org-357.txt,0.118,0,original
plg-391.txt,org-364.txt,0.118,0,original
